epci;sg;cage65;cl_age65;pop;P;T;Ti;Tp;Td
243500139;2021-08-13-2021-08-19;[65-Inf);65;72225,08;40,13;1318,31;55,57;3,04;1825,28
243500139;2021-08-14-2021-08-20;[65-Inf);65;72225,08;40,13;1360,74;55,57;2,95;1884,03
243500139;2021-08-15-2021-08-21;[65-Inf);65;72225,08;41,13;1391,78;56,95;2,96;1927,00
243500139;2021-08-16-2021-08-22;[65-Inf);65;72225,08;41,50;1379,96;57,46;3,01;1910,64
243500139;2021-08-17-2021-08-23;[65-Inf);65;72225,08;38,80;1368,65;53,73;2,84;1894,98
243500139;2021-08-18-2021-08-24;[65-Inf);65;72225,08;39,89;1369,41;55,23;2,91;1896,03
243500139;2021-08-19-2021-08-25;[65-Inf);65;72225,08;37,89;1349,12;52,46;2,81;1867,94
243500139;2021-08-20-2021-08-26;[65-Inf);65;72225,08;35,89;1384,81;49,69;2,59;1917,36
243500139;2021-08-21-2021-08-27;[65-Inf);65;72225,08;39,89;1419,59;55,23;2,81;1965,51
243500139;2021-08-22-2021-08-28;[65-Inf);65;72225,08;40,89;1455,95;56,61;2,81;2015,85
243500139;2021-08-23-2021-08-29;[65-Inf);65;72225,08;41,52;1472,57;57,49;2,82;2038,86
243500139;2021-08-24-2021-08-30;[65-Inf);65;72225,08;39,59;1503,51;54,82;2,63;2081,70
243500139;2021-08-25-2021-08-31;[65-Inf);65;72225,08;38,08;1546,78;52,72;2,46;2141,61
243500139;2021-08-26-2021-09-01;[65-Inf);65;72225,08;37,08;1568,44;51,33;2,36;2171,61
243500139;2021-08-27-2021-09-02;[65-Inf);65;72225,08;38,22;1590,20;52,92;2,40;2201,72
243500139;2021-08-28-2021-09-03;[65-Inf);65;72225,08;35,22;1611,58;48,77;2,19;2231,33
243500139;2021-08-29-2021-09-04;[65-Inf);65;72225,08;33,22;1648,53;46,00;2,02;2282,49
243500139;2021-08-30-2021-09-05;[65-Inf);65;72225,08;32,22;1654,74;44,62;1,95;2291,09
243500139;2021-08-31-2021-09-06;[65-Inf);65;72225,08;33,15;1671,95;45,90;1,98;2314,92
243500139;2021-09-01-2021-09-07;[65-Inf);65;72225,08;31,15;1697,56;43,13;1,83;2350,38
243500139;2021-09-02-2021-09-08;[65-Inf);65;72225,08;33,15;1722,38;45,90;1,92;2384,74
243500139;2021-09-03-2021-09-09;[65-Inf);65;72225,08;29,00;1706,28;40,15;1,70;2362,45
243500139;2021-09-04-2021-09-10;[65-Inf);65;72225,08;27,39;1711,75;37,92;1,60;2370,02
243500139;2021-09-05-2021-09-11;[65-Inf);65;72225,08;26,53;1675,80;36,73;1,58;2320,24
243500139;2021-09-06-2021-09-12;[65-Inf);65;72225,08;26,53;1647,00;36,73;1,61;2280,37
243500139;2021-09-07-2021-09-13;[65-Inf);65;72225,08;28,06;1611,61;38,85;1,74;2231,37
243500139;2021-09-08-2021-09-14;[65-Inf);65;72225,08;34,41;1660,52;47,64;2,07;2299,09
243500139;2021-09-09-2021-09-15;[65-Inf);65;72225,08;40,41;1660,85;55,95;2,43;2299,54
243500139;2021-09-10-2021-09-16;[65-Inf);65;72225,08;48,41;1634,71;67,02;2,96;2263,36
243500139;2021-09-11-2021-09-17;[65-Inf);65;72225,08;55,02;1608,78;76,18;3,42;2227,45
243500139;2021-09-12-2021-09-18;[65-Inf);65;72225,08;61,88;1590,96;85,67;3,89;2202,78
243500139;2021-09-13-2021-09-19;[65-Inf);65;72225,08;60,88;1611,62;84,29;3,78;2231,38
243500139;2021-09-14-2021-09-20;[65-Inf);65;72225,08;67,88;1670,26;93,98;4,06;2312,58
243500139;2021-09-15-2021-09-21;[65-Inf);65;72225,08;61,53;1620,65;85,19;3,80;2243,89
243500139;2021-09-16-2021-09-22;[65-Inf);65;72225,08;57,90;1635,42;80,16;3,54;2264,34
243500139;2021-09-17-2021-09-23;[65-Inf);65;72225,08;49,90;1641,07;69,09;3,04;2272,16
243500139;2021-09-18-2021-09-24;[65-Inf);65;72225,08;46,09;1630,04;63,82;2,83;2256,89
243500139;2021-09-19-2021-09-25;[65-Inf);65;72225,08;40,09;1636,26;55,51;2,45;2265,50
243500139;2021-09-20-2021-09-26;[65-Inf);65;72225,08;40,09;1604,43;55,51;2,50;2221,43
243500139;2021-09-21-2021-09-27;[65-Inf);65;72225,08;29,57;1605,41;40,94;1,84;2222,79
243500139;2021-09-22-2021-09-28;[65-Inf);65;72225,08;28,57;1597,05;39,55;1,79;2211,22
243500139;2021-09-23-2021-09-29;[65-Inf);65;72225,08;24,20;1586,77;33,50;1,52;2196,97
243500139;2021-09-24-2021-09-30;[65-Inf);65;72225,08;23,20;1588,67;32,12;1,46;2199,61
243500139;2021-09-25-2021-10-01;[65-Inf);65;72225,08;20,16;1631,16;27,91;1,24;2258,44
243500139;2021-09-26-2021-10-02;[65-Inf);65;72225,08;21,16;1641,18;29,30;1,29;2272,32
243500139;2021-09-27-2021-10-03;[65-Inf);65;72225,08;21,16;1651,86;29,30;1,28;2287,10
243500139;2021-09-28-2021-10-04;[65-Inf);65;72225,08;22,00;1565,08;30,47;1,41;2166,95
243500139;2021-09-29-2021-10-05;[65-Inf);65;72225,08;25,16;1581,73;34,83;1,59;2190,00
243500139;2021-09-30-2021-10-06;[65-Inf);65;72225,08;28,16;1574,05;38,98;1,79;2179,36
243500139;2021-10-01-2021-10-07;[65-Inf);65;72225,08;31,16;1567,67;43,14;1,99;2170,53
243500139;2021-10-02-2021-10-08;[65-Inf);65;72225,08;34,00;1583,23;47,07;2,15;2192,07
243500139;2021-10-03-2021-10-09;[65-Inf);65;72225,08;33,26;1595,13;46,06;2,09;2208,56
243500139;2021-10-04-2021-10-10;[65-Inf);65;72225,08;34,26;1609,67;47,44;2,13;2228,68
243500139;2021-10-05-2021-10-11;[65-Inf);65;72225,08;36,57;1599,13;50,63;2,29;2214,10
243500139;2021-10-06-2021-10-12;[65-Inf);65;72225,08;32,06;1597,62;44,39;2,01;2212,01
243500139;2021-10-07-2021-10-13;[65-Inf);65;72225,08;29,58;1632,94;40,96;1,81;2260,91
243500139;2021-10-08-2021-10-14;[65-Inf);65;72225,08;33,73;1660,24;46,71;2,03;2298,70
243500139;2021-10-09-2021-10-15;[65-Inf);65;72225,08;35,73;1557,39;49,48;2,29;2156,30
243500139;2021-10-10-2021-10-16;[65-Inf);65;72225,08;42,81;1524,02;59,27;2,81;2110,10
243500139;2021-10-11-2021-10-17;[65-Inf);65;72225,08;41,81;1518,90;57,89;2,75;2103,01
243500139;2021-10-12-2021-10-18;[65-Inf);65;72225,08;41,03;1552,52;56,81;2,64;2149,55
243500139;2021-10-13-2021-10-19;[65-Inf);65;72225,08;45,39;1529,99;62,84;2,97;2118,37
243500139;2021-10-14-2021-10-20;[65-Inf);65;72225,08;53,56;1517,78;74,16;3,53;2101,46
243500139;2021-10-15-2021-10-21;[65-Inf);65;72225,08;57,41;1428,64;79,49;4,02;1978,04
243500139;2021-10-16-2021-10-22;[65-Inf);65;72225,08;58,56;1458,09;81,08;4,02;2018,81
243500139;2021-10-17-2021-10-23;[65-Inf);65;72225,08;51,21;1438,76;70,91;3,56;1992,04
243500139;2021-10-18-2021-10-24;[65-Inf);65;72225,08;53,21;1436,55;73,68;3,70;1989,00
243500139;2021-10-19-2021-10-25;[65-Inf);65;72225,08;57,75;1362,33;79,96;4,24;1886,23
243500139;2021-10-20-2021-10-26;[65-Inf);65;72225,08;58,39;1322,61;80,84;4,41;1831,23
243500139;2021-10-21-2021-10-27;[65-Inf);65;72225,08;51,69;1282,91;71,57;4,03;1776,27
243500139;2021-10-22-2021-10-28;[65-Inf);65;72225,08;44,69;1294,66;61,88;3,45;1792,54
243500139;2021-10-23-2021-10-29;[65-Inf);65;72225,08;43,55;1259,45;60,29;3,46;1743,78
243500139;2021-10-24-2021-10-30;[65-Inf);65;72225,08;46,91;1253,55;64,95;3,74;1735,61
243500139;2021-10-25-2021-10-31;[65-Inf);65;72225,08;45,91;1248,75;63,57;3,68;1728,97
243500139;2021-10-26-2021-11-01;[65-Inf);65;72225,08;38,00;1047,52;52,62;3,63;1450,35
243500139;2021-10-27-2021-11-02;[65-Inf);65;72225,08;44,70;1261,78;61,89;3,54;1747,02
243500139;2021-10-28-2021-11-03;[65-Inf);65;72225,08;43,45;1340,81;60,16;3,24;1856,43
243500139;2021-10-29-2021-11-04;[65-Inf);65;72225,08;49,45;1376,24;68,47;3,59;1905,49
243500139;2021-10-30-2021-11-05;[65-Inf);65;72225,08;55,72;1452,50;77,15;3,84;2011,07
243500139;2021-10-31-2021-11-06;[65-Inf);65;72225,08;61,35;1548,64;84,95;3,96;2144,18
243500139;2021-11-01-2021-11-07;[65-Inf);65;72225,08;62,35;1577,26;86,33;3,95;2183,81
243500139;2021-11-02-2021-11-08;[65-Inf);65;72225,08;73,10;1844,24;101,21;3,96;2553,46
243500139;2021-11-03-2021-11-09;[65-Inf);65;72225,08;69,19;1633,00;95,80;4,24;2260,98
243500139;2021-11-04-2021-11-10;[65-Inf);65;72225,08;73,43;1595,58;101,68;4,60;2209,18
243500139;2021-11-05-2021-11-11;[65-Inf);65;72225,08;69,78;1460,23;96,62;4,78;2021,77
243500139;2021-11-06-2021-11-12;[65-Inf);65;72225,08;68,66;1523,88;95,07;4,51;2109,90
243500139;2021-11-07-2021-11-13;[65-Inf);65;72225,08;62,03;1541,33;85,89;4,02;2134,06
243500139;2021-11-08-2021-11-14;[65-Inf);65;72225,08;62,03;1546,84;85,89;4,01;2141,70
243500139;2021-11-09-2021-11-15;[65-Inf);65;72225,08;57,64;1542,49;79,80;3,74;2135,67
243500139;2021-11-10-2021-11-16;[65-Inf);65;72225,08;62,21;1614,43;86,14;3,85;2235,28
243500139;2021-11-11-2021-11-17;[65-Inf);65;72225,08;61,58;1629,33;85,27;3,78;2255,90
243500139;2021-11-12-2021-11-18;[65-Inf);65;72225,08;68,24;1892,16;94,48;3,61;2619,80
243500139;2021-11-13-2021-11-19;[65-Inf);65;72225,08;76,09;1906,81;105,35;3,99;2640,09
243500139;2021-11-14-2021-11-20;[65-Inf);65;72225,08;77,09;1937,73;106,74;3,98;2682,90
243500139;2021-11-15-2021-11-21;[65-Inf);65;72225,08;78,44;1940,07;108,61;4,04;2686,14
243500139;2021-11-16-2021-11-22;[65-Inf);65;72225,08;92,09;2067,61;127,51;4,45;2862,73
243500139;2021-11-17-2021-11-23;[65-Inf);65;72225,08;109,74;2207,49;151,95;4,97;3056,40
243500139;2021-11-18-2021-11-24;[65-Inf);65;72225,08;128,74;2385,92;178,25;5,40;3303,45
243500139;2021-11-19-2021-11-25;[65-Inf);65;72225,08;141,30;2376,91;195,64;5,94;3290,97
243500139;2021-11-20-2021-11-26;[65-Inf);65;72225,08;141,48;2384,84;195,89;5,93;3301,95
243500139;2021-11-21-2021-11-27;[65-Inf);65;72225,08;151,46;2422,16;209,70;6,25;3353,63
243500139;2021-11-22-2021-11-28;[65-Inf);65;72225,08;152,11;2411,61;210,61;6,31;3339,03
243500139;2021-11-23-2021-11-29;[65-Inf);65;72225,08;151,48;2446,88;209,73;6,19;3387,86
243500139;2021-11-24-2021-11-30;[65-Inf);65;72225,08;146,12;2550,45;202,31;5,73;3531,26
243500139;2021-11-25-2021-12-01;[65-Inf);65;72225,08;149,27;2557,93;206,68;5,84;3541,60
243500139;2021-11-26-2021-12-02;[65-Inf);65;72225,08;157,87;2631,93;218,58;6,00;3644,07
243500139;2021-11-27-2021-12-03;[65-Inf);65;72225,08;169,26;2639,29;234,35;6,41;3654,25
243500139;2021-11-28-2021-12-04;[65-Inf);65;72225,08;174,91;2666,32;242,17;6,56;3691,68
243500139;2021-11-29-2021-12-05;[65-Inf);65;72225,08;174,91;2677,60;242,17;6,53;3707,30
243500139;2021-11-30-2021-12-06;[65-Inf);65;72225,08;185,06;2695,38;256,23;6,87;3731,92
243500139;2021-12-01-2021-12-07;[65-Inf);65;72225,08;180,98;2680,83;250,58;6,75;3711,77
243500139;2021-12-02-2021-12-08;[65-Inf);65;72225,08;181,46;2723,86;251,24;6,66;3771,36
243500139;2021-12-03-2021-12-09;[65-Inf);65;72225,08;177,31;2726,54;245,49;6,50;3775,05
243500139;2021-12-04-2021-12-10;[65-Inf);65;72225,08;171,25;2704,52;237,11;6,33;3744,57
243500139;2021-12-05-2021-12-11;[65-Inf);65;72225,08;154,25;2683,88;213,57;5,75;3715,99
243500139;2021-12-06-2021-12-12;[65-Inf);65;72225,08;152,25;2691,54;210,80;5,66;3726,61
243500139;2021-12-07-2021-12-13;[65-Inf);65;72225,08;147,73;2617,46;204,55;5,64;3624,03
243500139;2021-12-08-2021-12-14;[65-Inf);65;72225,08;146,52;2617,27;202,86;5,60;3623,77
243500139;2021-12-09-2021-12-15;[65-Inf);65;72225,08;131,20;2695,42;181,66;4,87;3731,98
243500139;2021-12-10-2021-12-16;[65-Inf);65;72225,08;117,94;2658,59;163,30;4,44;3680,98
243500139;2021-12-11-2021-12-17;[65-Inf);65;72225,08;103,43;2679,42;143,20;3,86;3709,82
243500139;2021-12-12-2021-12-18;[65-Inf);65;72225,08;108,49;2668,90;150,22;4,07;3695,26
243500139;2021-12-13-2021-12-19;[65-Inf);65;72225,08;107,49;2655,95;148,83;4,05;3677,32
243500139;2021-12-14-2021-12-20;[65-Inf);65;72225,08;95,87;2749,46;132,73;3,49;3806,80
243500139;2021-12-15-2021-12-21;[65-Inf);65;72225,08;92,24;2731,36;127,71;3,38;3781,73
243500139;2021-12-16-2021-12-22;[65-Inf);65;72225,08;98,75;2867,24;136,73;3,44;3969,87
243500139;2021-12-17-2021-12-23;[65-Inf);65;72225,08;104,08;3439,19;144,10;3,03;4761,77
243500139;2021-12-18-2021-12-24;[65-Inf);65;72225,08;127,45;3865,12;176,46;3,30;5351,49
243500139;2021-12-19-2021-12-25;[65-Inf);65;72225,08;118,38;3667,79;163,90;3,23;5078,28
243500139;2021-12-20-2021-12-26;[65-Inf);65;72225,08;122,38;3699,49;169,44;3,31;5122,17
243500139;2021-12-21-2021-12-27;[65-Inf);65;72225,08;165,38;3782,53;228,97;4,37;5237,14
243500139;2021-12-22-2021-12-28;[65-Inf);65;72225,08;250,68;4219,86;347,08;5,94;5842,66
243500139;2021-12-23-2021-12-29;[65-Inf);65;72225,08;333,32;4495,74;461,51;7,41;6224,62
243500139;2021-12-24-2021-12-30;[65-Inf);65;72225,08;417,96;4714,99;578,69;8,86;6528,20
243500139;2021-12-25-2021-12-31;[65-Inf);65;72225,08;447,54;4825,19;619,65;9,28;6680,76
243500139;2021-12-26-2022-01-01;[65-Inf);65;72225,08;450,91;4841,31;624,31;9,31;6703,09
243500139;2021-12-27-2022-01-02;[65-Inf);65;72225,08;455,11;4862,68;630,12;9,36;6732,68
243500139;2021-12-28-2022-01-03;[65-Inf);65;72225,08;531,29;5080,10;735,60;10,46;7033,71
243500139;2021-12-29-2022-01-04;[65-Inf);65;72225,08;510,36;4912,00;706,62;10,39;6800,97
243500139;2021-12-30-2022-01-05;[65-Inf);65;72225,08;513,11;4898,08;710,43;10,48;6781,69
243500139;2021-12-31-2022-01-06;[65-Inf);65;72225,08;476,51;4595,63;659,76;10,37;6362,93
243500139;2022-01-01-2022-01-07;[65-Inf);65;72225,08;481,56;4477,96;666,75;10,75;6200,01
243500139;2022-01-02-2022-01-08;[65-Inf);65;72225,08;511,19;4773,33;707,78;10,71;6608,96
243500139;2022-01-03-2022-01-09;[65-Inf);65;72225,08;520,69;4783,44;720,93;10,89;6622,96
243500139;2022-01-04-2022-01-10;[65-Inf);65;72225,08;475,44;4379,80;658,28;10,86;6064,09
243500139;2022-01-05-2022-01-11;[65-Inf);65;72225,08;450,55;4241,54;623,81;10,62;5872,68
243500139;2022-01-06-2022-01-12;[65-Inf);65;72225,08;423,51;3979,50;586,37;10,64;5509,85
243500139;2022-01-07-2022-01-13;[65-Inf);65;72225,08;426,88;3793,86;591,04;11,25;5252,83
243500139;2022-01-08-2022-01-14;[65-Inf);65;72225,08;476,65;3804,57;659,95;12,53;5267,65
243500139;2022-01-09-2022-01-15;[65-Inf);65;72225,08;491,74;3772,78;680,84;13,03;5223,64
243500139;2022-01-10-2022-01-16;[65-Inf);65;72225,08;490,59;3740,52;679,25;13,12;5178,98
243500139;2022-01-11-2022-01-17;[65-Inf);65;72225,08;542,56;3736,47;751,21;14,52;5173,37
243500139;2022-01-12-2022-01-18;[65-Inf);65;72225,08;600,77;3801,64;831,81;15,80;5263,60
243500139;2022-01-13-2022-01-19;[65-Inf);65;72225,08;641,28;3798,34;887,89;16,88;5259,04
243500139;2022-01-14-2022-01-20;[65-Inf);65;72225,08;710,30;3873,78;983,46;18,34;5363,49
243500139;2022-01-15-2022-01-21;[65-Inf);65;72225,08;694,62;3780,85;961,74;18,37;5234,82
243500139;2022-01-16-2022-01-22;[65-Inf);65;72225,08;706,16;3815,21;977,72;18,51;5282,39
243500139;2022-01-17-2022-01-23;[65-Inf);65;72225,08;710,36;3834,01;983,53;18,53;5308,42
243500139;2022-01-18-2022-01-24;[65-Inf);65;72225,08;714,06;3777,90;988,67;18,90;5230,73
243500139;2022-01-19-2022-01-25;[65-Inf);65;72225,08;737,56;3737,52;1021,20;19,73;5174,82
243500139;2022-01-20-2022-01-26;[65-Inf);65;72225,08;745,45;3638,53;1032,13;20,49;5037,77
243500139;2022-01-21-2022-01-27;[65-Inf);65;72225,08;756,23;3587,49;1047,05;21,08;4967,10
243500139;2022-01-22-2022-01-28;[65-Inf);65;72225,08;790,64;3558,73;1094,68;22,22;4927,27
243500139;2022-01-23-2022-01-29;[65-Inf);65;72225,08;801,69;3519,24;1109,99;22,78;4872,60
243500139;2022-01-24-2022-01-30;[65-Inf);65;72225,08;808,32;3495,82;1119,17;23,12;4840,18
243500139;2022-01-25-2022-01-31;[65-Inf);65;72225,08;820,97;3476,10;1136,68;23,62;4812,87
243500139;2022-01-26-2022-02-01;[65-Inf);65;72225,08;790,27;3382,86;1094,17;23,36;4683,77
243500139;2022-01-27-2022-02-02;[65-Inf);65;72225,08;773,06;3372,50;1070,34;22,92;4669,43
243500139;2022-01-28-2022-02-03;[65-Inf);65;72225,08;723,05;3213,54;1001,11;22,50;4449,34
243500139;2022-01-29-2022-02-04;[65-Inf);65;72225,08;694,23;3128,45;961,20;22,19;4331,53
243500139;2022-01-30-2022-02-05;[65-Inf);65;72225,08;671,52;3073,27;929,76;21,85;4255,13
243500139;2022-01-31-2022-02-06;[65-Inf);65;72225,08;665,15;3049,41;920,94;21,81;4222,10
243500139;2022-02-01-2022-02-07;[65-Inf);65;72225,08;606,09;2830,27;839,17;21,41;3918,68
243500139;2022-02-02-2022-02-08;[65-Inf);65;72225,08;576,28;2718,43;797,90;21,20;3763,84
243500139;2022-02-03-2022-02-09;[65-Inf);65;72225,08;545,43;2547,64;755,18;21,41;3527,36
243500139;2022-02-04-2022-02-10;[65-Inf);65;72225,08;499,59;2421,52;691,71;20,63;3352,74
243500139;2022-02-05-2022-02-11;[65-Inf);65;72225,08;456,43;2269,58;631,96;20,11;3142,38
243500139;2022-02-06-2022-02-12;[65-Inf);65;72225,08;448,82;2227,62;621,42;20,15;3084,28
243500139;2022-02-07-2022-02-13;[65-Inf);65;72225,08;440,82;2197,41;610,34;20,06;3042,45
243500139;2022-02-08-2022-02-14;[65-Inf);65;72225,08;416,17;2138,02;576,21;19,47;2960,22
243500139;2022-02-09-2022-02-15;[65-Inf);65;72225,08;391,20;2129,95;541,64;18,37;2949,05
243500139;2022-02-10-2022-02-16;[65-Inf);65;72225,08;380,68;2047,31;527,07;18,59;2834,63
243500139;2022-02-11-2022-02-17;[65-Inf);65;72225,08;373,34;1952,38;516,91;19,12;2703,19
243500139;2022-02-12-2022-02-18;[65-Inf);65;72225,08;357,97;1889,64;495,63;18,94;2616,32
243500139;2022-02-13-2022-02-19;[65-Inf);65;72225,08;359,60;1882,29;497,89;19,10;2606,15
243500139;2022-02-14-2022-02-20;[65-Inf);65;72225,08;356,60;1880,83;493,73;18,96;2604,13
243500139;2022-02-15-2022-02-21;[65-Inf);65;72225,08;350,69;1840,77;485,55;19,05;2548,66
243500139;2022-02-16-2022-02-22;[65-Inf);65;72225,08;357,51;1879,92;494,99;19,02;2602,86
243500139;2022-02-17-2022-02-23;[65-Inf);65;72225,08;339,85;1896,56;470,55;17,92;2625,90
243500139;2022-02-18-2022-02-24;[65-Inf);65;72225,08;332,76;1947,73;460,73;17,08;2696,75
243500139;2022-02-19-2022-02-25;[65-Inf);65;72225,08;319,77;1936,19;442,75;16,52;2680,77
243500139;2022-02-20-2022-02-26;[65-Inf);65;72225,08;304,12;1922,32;421,07;15,82;2661,57
243500139;2022-02-21-2022-02-27;[65-Inf);65;72225,08;302,12;1935,69;418,30;15,61;2680,07
243500139;2022-02-22-2022-02-28;[65-Inf);65;72225,08;286,52;1936,53;396,70;14,80;2681,25
243500139;2022-02-23-2022-03-01;[65-Inf);65;72225,08;277,88;1881,30;384,74;14,77;2604,77
243500139;2022-02-24-2022-03-02;[65-Inf);65;72225,08;283,52;1874,76;392,55;15,12;2595,72
243500139;2022-02-25-2022-03-03;[65-Inf);65;72225,08;293,86;1905,83;406,87;15,42;2638,74
243500139;2022-02-26-2022-03-04;[65-Inf);65;72225,08;317,85;1938,34;440,09;16,40;2683,76
243500139;2022-02-27-2022-03-05;[65-Inf);65;72225,08;336,88;1981,37;466,43;17,00;2743,32
243500139;2022-02-28-2022-03-06;[65-Inf);65;72225,08;335,92;1971,02;465,11;17,04;2729,00
243500139;2022-03-01-2022-03-07;[65-Inf);65;72225,08;349,87;1937,51;484,41;18,06;2682,60
243500139;2022-03-02-2022-03-08;[65-Inf);65;72225,08;354,61;1898,44;490,98;18,68;2628,51
243500139;2022-03-03-2022-03-09;[65-Inf);65;72225,08;349,26;1865,60;483,57;18,72;2583,03
243500139;2022-03-04-2022-03-10;[65-Inf);65;72225,08;364,85;1928,78;505,15;18,92;2670,52
243500139;2022-03-05-2022-03-11;[65-Inf);65;72225,08;371,69;1989,52;514,63;18,68;2754,61
243500139;2022-03-06-2022-03-12;[65-Inf);65;72225,08;374,32;1982,41;518,27;18,88;2744,76
243500139;2022-03-07-2022-03-13;[65-Inf);65;72225,08;382,32;1978,59;529,35;19,32;2739,48
243500139;2022-03-08-2022-03-14;[65-Inf);65;72225,08;425,12;2027,17;588,60;20,97;2806,74
243500139;2022-03-09-2022-03-15;[65-Inf);65;72225,08;455,68;2086,41;630,91;21,84;2888,76
243500139;2022-03-10-2022-03-16;[65-Inf);65;72225,08;496,62;2151,40;687,60;23,08;2978,75
243500139;2022-03-11-2022-03-17;[65-Inf);65;72225,08;559,12;2142,04;774,13;26,10;2965,78
243500139;2022-03-12-2022-03-18;[65-Inf);65;72225,08;598,35;2157,43;828,45;27,73;2987,09
243500139;2022-03-13-2022-03-19;[65-Inf);65;72225,08;634,00;2189,54;877,81;28,96;3031,55
243500139;2022-03-14-2022-03-20;[65-Inf);65;72225,08;653,35;2186,53;904,60;29,88;3027,38
243500139;2022-03-15-2022-03-21;[65-Inf);65;72225,08;801,47;2429,76;1109,68;32,99;3364,15
243500139;2022-03-16-2022-03-22;[65-Inf);65;72225,08;937,33;2597,10;1297,79;36,09;3595,85
243500139;2022-03-17-2022-03-23;[65-Inf);65;72225,08;1011,97;2769,25;1401,13;36,54;3834,19
243500139;2022-03-18-2022-03-24;[65-Inf);65;72225,08;1076,52;2998,18;1490,51;35,91;4151,16
243500139;2022-03-19-2022-03-25;[65-Inf);65;72225,08;1164,75;3184,25;1612,66;36,58;4408,78
243500139;2022-03-20-2022-03-26;[65-Inf);65;72225,08;1206,85;3272,77;1670,95;36,88;4531,35
243500139;2022-03-21-2022-03-27;[65-Inf);65;72225,08;1193,79;3264,96;1652,88;36,56;4520,54
243500139;2022-03-22-2022-03-28;[65-Inf);65;72225,08;1216,30;3254,66;1684,04;37,37;4506,27
243500139;2022-03-23-2022-03-29;[65-Inf);65;72225,08;1223,41;3310,77;1693,89;36,95;4583,97
243500139;2022-03-24-2022-03-30;[65-Inf);65;72225,08;1282,07;3380,53;1775,10;37,92;4680,55
243500139;2022-03-25-2022-03-31;[65-Inf);65;72225,08;1287,26;3334,29;1782,29;38,61;4616,52
243500139;2022-03-26-2022-04-01;[65-Inf);65;72225,08;1319,97;3365,15;1827,58;39,22;4659,26
243500139;2022-03-27-2022-04-02;[65-Inf);65;72225,08;1302,55;3310,39;1803,46;39,35;4583,44
243500139;2022-03-28-2022-04-03;[65-Inf);65;72225,08;1305,39;3309,96;1807,39;39,44;4582,84
243500139;2022-03-29-2022-04-04;[65-Inf);65;72225,08;1331,91;3328,24;1844,10;40,02;4608,15
243500139;2022-03-30-2022-04-05;[65-Inf);65;72225,08;1306,71;3310,46;1809,22;39,47;4583,54
243500139;2022-03-31-2022-04-06;[65-Inf);65;72225,08;1247,76;3218,73;1727,59;38,77;4456,52
243500139;2022-04-01-2022-04-07;[65-Inf);65;72225,08;1263,42;3203,00;1749,29;39,44;4434,75
243500139;2022-04-02-2022-04-08;[65-Inf);65;72225,08;1247,87;3115,09;1727,75;40,06;4313,03
243500139;2022-04-03-2022-04-09;[65-Inf);65;72225,08;1268,08;3102,94;1755,74;40,87;4296,21
243500139;2022-04-04-2022-04-10;[65-Inf);65;72225,08;1265,96;3089,36;1752,80;40,98;4277,41
243500139;2022-04-05-2022-04-11;[65-Inf);65;72225,08;1278,10;3147,71;1769,61;40,60;4358,20
243500139;2022-04-06-2022-04-12;[65-Inf);65;72225,08;1279,07;3153,49;1770,95;40,56;4366,20
243500139;2022-04-07-2022-04-13;[65-Inf);65;72225,08;1324,23;3220,45;1833,47;41,12;4458,91
243500139;2022-04-08-2022-04-14;[65-Inf);65;72225,08;1276,21;3150,31;1766,99;40,51;4361,79
243500139;2022-04-09-2022-04-15;[65-Inf);65;72225,08;1205,81;3046,15;1669,52;39,58;4217,58
243500139;2022-04-10-2022-04-16;[65-Inf);65;72225,08;1173,55;2942,74;1624,85;39,88;4074,41
243500139;2022-04-11-2022-04-17;[65-Inf);65;72225,08;1176,60;2943,08;1629,08;39,98;4074,87
243500139;2022-04-12-2022-04-18;[65-Inf);65;72225,08;889,77;2277,51;1231,94;39,07;3153,35
243500139;2022-04-13-2022-04-19;[65-Inf);65;72225,08;913,53;2259,41;1264,84;40,43;3128,29
243500139;2022-04-14-2022-04-20;[65-Inf);65;72225,08;813,98;2101,38;1127,01;38,74;2909,49
243500139;2022-04-15-2022-04-21;[65-Inf);65;72225,08;741,27;1931,83;1026,34;38,37;2674,73
243500139;2022-04-16-2022-04-22;[65-Inf);65;72225,08;718,47;1879,49;994,76;38,23;2602,27
243500139;2022-04-17-2022-04-23;[65-Inf);65;72225,08;679,19;1885,81;940,38;36,02;2611,02
243500139;2022-04-18-2022-04-24;[65-Inf);65;72225,08;667,08;1878,76;923,62;35,51;2601,26
243500139;2022-04-19-2022-04-25;[65-Inf);65;72225,08;787,41;2185,92;1090,21;36,02;3026,54
243500139;2022-04-20-2022-04-26;[65-Inf);65;72225,08;633,07;1923,20;876,53;32,92;2662,79
243500139;2022-04-21-2022-04-27;[65-Inf);65;72225,08;587,33;1848,30;813,20;31,78;2559,09
243500139;2022-04-22-2022-04-28;[65-Inf);65;72225,08;562,60;1855,90;778,95;30,31;2569,60
243500139;2022-04-23-2022-04-29;[65-Inf);65;72225,08;504,90;1772,67;699,06;28,48;2454,36
243500139;2022-04-24-2022-04-30;[65-Inf);65;72225,08;490,12;1743,92;678,60;28,10;2414,57
243500139;2022-04-25-2022-05-01;[65-Inf);65;72225,08;489,12;1716,51;677,22;28,50;2376,61
243500139;2022-04-26-2022-05-02;[65-Inf);65;72225,08;415,92;1582,94;575,86;26,27;2191,68
